sample_id,timestamp,ax,ay,az,gx,gy,gz,label
59,1774316414.9533331,-10.71,-0.75,9.06,0.64,-3.51,-0.48,swipe_up
59,1774316414.9732392,-10.36,-0.06,6.43,0.93,-3.41,-0.36,swipe_up
59,1774316414.9742572,-9.86,0.5,3.94,1.18,-3.32,-0.23,swipe_up
59,1774316414.98822,-8.96,0.91,1.68,1.35,-3.23,-0.05,swipe_up
59,1774316414.993351,-7.58,0.95,-0.44,1.41,-3.14,0.14,swipe_up
59,1774316415.0111203,-6.37,1.03,-2.52,1.36,-3.02,0.23,swipe_up
59,1774316415.0142674,-4.97,1.11,-4.17,1.14,-2.86,0.14,swipe_up
59,1774316415.0288913,-3.28,0.87,-5.55,0.83,-2.69,-0.1,swipe_up
59,1774316415.03819,-1.34,0.82,-6.73,0.52,-2.41,-0.43,swipe_up
59,1774316415.043342,0.54,0.94,-7.37,0.28,-2.15,-0.74,swipe_up
59,1774316415.0577385,2.05,1.18,-7.67,0.1,-1.92,-0.97,swipe_up
59,1774316415.0630052,3.22,1.62,-7.55,-0.02,-1.64,-1.08,swipe_up
59,1774316415.0771508,4.32,1.95,-6.99,-0.08,-1.35,-1.04,swipe_up
59,1774316415.0837064,4.82,2.1,-5.95,-0.1,-1.07,-0.84,swipe_up
59,1774316415.100059,4.59,2.32,-4.53,-0.09,-0.83,-0.52,swipe_up
59,1774316415.1056476,4.13,2.24,-2.94,-0.07,-0.61,-0.2,swipe_up
59,1774316415.119043,3.96,1.81,-1.32,-0.01,-0.41,0.05,swipe_up
59,1774316415.1231413,3.82,1.45,0.4,0.06,-0.23,0.22,swipe_up
59,1774316415.13601,3.64,1.33,2.12,0.07,-0.1,0.3,swipe_up
59,1774316415.144886,3.65,1.14,3.58,-0.04,-0.01,0.32,swipe_up
59,1774316415.156541,3.86,0.7,4.59,-0.23,0.05,0.32,swipe_up
59,1774316415.1666598,3.87,0.24,5.46,-0.44,0.12,0.28,swipe_up
